panel	sample	AA_ccd	AB_ccd	BB_ccd	NR_ccd
OKG	jx2968	0.984783932	0.868421053	0.888888889	0.872017354
OKG	jx2969	0.985294118	0.850961538	0.892857143	0.855932203
OKG	jx2972	0.984765387	0.861386139	0.898305085	0.866090713
OKG	jx2973	0.993197279	0.82566586	0.837837838	0.8275154
OKG	jx2974	0.984830097	0.876963351	0.837837838	0.870614035
OKG	jx2976	0.985924113	0.845208845	0.888888889	0.85106383
OKG	jx2979	0.98854041	0.850666667	0.943661972	0.865470852
OKG	jx2980	0.986786787	0.857526882	0.835820896	0.854214123
OKG	jx2982	0.986177885	0.835654596	0.839506173	0.836363636
OKG	jx2983	0.984126984	0.888059701	0.828125	0.879828326
OKG	jx2984	0.991581479	0.835078534	0.847457627	0.836734694
OKG	jx2985	0.992261905	0.859042553	0.895833333	0.863207547
OKG	jx2986	0.98854041	0.894179894	0.838235294	0.885650224
OKG	jx2988	0.985645933	0.85978836	0.851851852	0.858796296
OKG	jx2989	0.988336403	0.887530562	0.833333333	0.88
OKG	jx2992	0.990886999	0.85786802	0.890625	0.862445415
OKG	jx2993	0.990068281	0.854368932	0.938271605	0.868154158
OKG	jx2994	0.985872236	0.879227053	0.838709677	0.87394958
OKG	jx2997	0.98852657	0.878627968	0.855072464	0.875
OKG	jx2999	0.988393403	0.909975669	0.785714286	0.895074946
OKG	jx3001	0.986826347	0.874331551	0.816666667	0.866359447
OKG	jx3003	0.98429003	0.834666667	0.810810811	0.830734967
OKG	jx3006	0.982947625	0.87	0.887096774	0.872294372
OKG	jx3007	0.988123515	0.845303867	0.844827586	0.845238095
OKG	jx3008	0.98467198	0.895781638	0.885714286	0.894291755
OKG	jx3011	0.991520291	0.831134565	0.851351351	0.834437086
OKG	jx3012	0.986966825	0.817647059	0.855263158	0.824519231
OKG	jx3015	0.990320629	0.837465565	0.875	0.844789357
OKG	jx3017	0.989156627	0.883905013	0.907692308	0.887387387
OKG	jx3018	0.984505364	0.851540616	0.884057971	0.856807512
OKG	jx3020	0.985119048	0.872972973	0.777777778	0.860849057
OKG	jx3021	0.982370821	0.811369509	0.861111111	0.819172113
OKG	jx3022	0.987915408	0.865979381	0.868852459	0.86636971
OKG	jx3023	0.987257282	0.818877551	0.828125	0.820175439
OKG	jx3025	0.990746453	0.869879518	0.823529412	0.863354037
OKG	jx3027	0.984299517	0.881012658	0.830188679	0.875
OKG	jx3029	0.987372219	0.871657754	0.776119403	0.857142857
OKG	jx3030	0.982477341	0.86827957	0.831168831	0.861915367
OKG	jx3031	0.984793187	0.84073107	0.805194805	0.834782609
OKG	jx3034	0.988574865	0.878552972	0.814814815	0.870748299
OKG	jx3035	0.985330073	0.856790123	0.857142857	0.856837607
OKG	jx3036	0.990757856	0.801452785	0.838235294	0.806652807
OKG	jx3037	0.984848485	0.865633075	0.865671642	0.865638767
OKG	jx3039	0.984318456	0.870712401	0.895522388	0.874439462
OKG	jx3041	0.988629563	0.857908847	0.916666667	0.866050808
OKG	jx3043	0.984948826	0.864229765	0.866666667	0.864559819
OKG	jx3044	0.982434888	0.856020942	0.85915493	0.856512141
OKG	jx3046	0.986422668	0.841359773	0.789473684	0.834146341
OKG	jx3049	0.987959061	0.901333333	0.808823529	0.887133183
OKG	jx3052	0.986738999	0.875	0.84057971	0.869662921
OKG	jx3054	0.988023952	0.85399449	0.929577465	0.866359447
OKG	jx3058	0.987507436	0.872463768	0.820512821	0.862884161
OKG	jx3059	0.984223301	0.865633075	0.898550725	0.870614035
OKG	jx3060	0.988271605	0.854014599	0.890410959	0.859504132
OKG	jx3061	0.984449761	0.871313673	0.86440678	0.87037037
OKG	jx3066	0.988442822	0.87654321	0.763636364	0.863043478
OKG	jx3067	0.990361446	0.854545455	0.915254237	0.862612613
OKG	jx3068	0.98405886	0.85995086	0.803030303	0.852008457
OKG	jx3069	0.985428051	0.857142857	0.819444444	0.851203501
OKG	jx3071	0.9910018	0.841823056	0.8125	0.837528604
OKG	jx3076	0.991012582	0.841145833	0.803921569	0.836781609
OKG	jx3077	0.991442543	0.861042184	0.815384615	0.854700855
OKG	jx3079	0.985410334	0.886842105	0.886075949	0.88671024
OKG	jx3080	0.986260454	0.903743316	0.767857143	0.886046512
OKG	jx3082	0.988307692	0.865429234	0.791666667	0.858037578
OKG	jx3084	0.987394958	0.84097035	0.850746269	0.842465753
OKG	jx3085	0.987959061	0.858666667	0.838235294	0.855530474
OKG	jx3088	0.987893462	0.873056995	0.772727273	0.85840708
OKG	jx3089	0.985194324	0.865566038	0.830508475	0.861283644
OKG	jx3090	0.986035216	0.882793017	0.803571429	0.873085339
OKG	jx3091	0.989544895	0.870415648	0.782608696	0.857740586
OKG	jx3092	0.992145015	0.887139108	0.867647059	0.884187082
OKG	jx3093	0.982413584	0.890306122	0.841269841	0.883516484
OKG	jx3094	0.984774665	0.851010101	0.893939394	0.857142857
OKG	jx3096	0.984830097	0.848958333	0.875	0.853070175
OKG	jx3098	0.986650485	0.857142857	0.811764706	0.848684211
OKG	jx3100	0.990255786	0.885085575	0.849056604	0.880952381
OKG	jx3101	0.992135511	0.854166667	0.880597015	0.858093126
OKG	jx3102	0.986428131	0.892271663	0.857142857	0.888198758
OKG	jx3105	0.989544895	0.865822785	0.855421687	0.864016736
OKG	jx3106	0.988214496	0.881355932	0.867924528	0.87960688
OKG	jx3107	0.988505747	0.845953003	0.897058824	0.853658537
OKG	jx3109	0.984242424	0.837563452	0.816666667	0.834801762
OKG	jx3113	0.985392575	0.865671642	0.813559322	0.859002169
OKG	jx3114	0.988045427	0.819444444	0.85915493	0.825986079
OKG	jx3116	0.986461538	0.848866499	0.926829268	0.862212944
OKG	jx3118	0.986127865	0.860465116	0.86440678	0.860986547
OKG	jx3119	0.988609113	0.849206349	0.862068966	0.850917431
OKG	jx3121	0.989031079	0.869565217	0.847222222	0.866090713
OKG	jx3122	0.987379808	0.915567282	0.786885246	0.897727273
OKG	jx3125	0.984318456	0.907103825	0.825	0.892376682
OKG	jx3127	0.984605911	0.866180049	0.84057971	0.8625
OKG	jx3128	0.989684466	0.832020997	0.826666667	0.831140351
OKG	jx3131	0.979141836	0.861788618	0.859649123	0.861502347
OKG	jx3132	0.985428051	0.860589812	0.892857143	0.866520788
OKG	jx3133	0.989583333	0.869047619	0.884615385	0.870762712
OKG	jx3134	0.982540638	0.858974359	0.830188679	0.855530474
OKG	jx3136	0.984242424	0.872122762	0.761904762	0.856828194
OKG	jx3138	0.986360818	0.84596577	0.841463415	0.845213849
OKG	jx3142	0.980392157	0.850855746	0.857142857	0.851694915
OKG	jx3149	0.985559567	0.87431694	0.921052632	0.882352941
OKG	jx3150	0.986881336	0.870879121	0.873015873	0.871194379
OKG	jx3152	0.987372219	0.859007833	0.862068966	0.859410431
OKG	jx3155	0.989123867	0.869230769	0.86440678	0.868596882
OKG	jx3156	0.986802639	0.880108992	0.9	0.883295195
OKG	jx3157	0.98662614	0.831234257	0.806451613	0.82788671
OKG	jx3161	0.98578492	0.852579853	0.848101266	0.851851852
OKG	jx3163	0.99323909	0.830508475	0.890625	0.838574423
OKG	jx3168	0.986634265	0.838541667	0.824324324	0.836244541
OKG	jx3171	0.988888889	0.872941176	0.830508475	0.867768595
OKG	jx3177	0.987092809	0.839328537	0.95	0.853249476
OKG	jx3179	0.987529691	0.865951743	0.893617021	0.869047619
OKG	jx3180	0.985410334	0.879012346	0.907407407	0.882352941
OKG	jx3182	0.985383678	0.855263158	0.804878049	0.846320346
OKG	jx3183	0.987364621	0.854545455	0.754385965	0.841628959
OKG	jx3184	0.985776129	0.864608076	0.757575758	0.850102669
OKG	jx3186	0.984830097	0.857142857	0.90625	0.864035088
OKG	jx3188	0.985473562	0.867692308	0.913793103	0.874673629
OKG	jx3191	0.988463874	0.874015748	0.868421053	0.873085339
OKG	jx3193	0.981818182	0.877237852	0.857142857	0.874449339
OKG	jx3194	0.992792793	0.827493261	0.823529412	0.826879271
OKG	jx3195	0.988770686	0.842857143	0.741935484	0.827669903
OKG	jx3196	0.987827145	0.875	0.836065574	0.869848156
OKG	jx3198	0.988547318	0.889473684	0.830769231	0.880898876
OKG	jx3199	0.986018237	0.8671875	0.813333333	0.8583878
OKG	jx3200	0.980816832	0.896634615	0.777777778	0.879098361
OKG	jx3202	0.98788613	0.907216495	0.769230769	0.887417219
OKG	jx3204	0.984885127	0.822622108	0.868852459	0.828888889
OKG	jx3205	0.98597561	0.825436409	0.888888889	0.834051724
OKG	jx3206	0.986069049	0.863979849	0.821428571	0.858719647
OKG	jx3207	0.988186651	0.841954023	0.777777778	0.832116788
OKG	jx3209	0.98400984	0.879146919	0.875	0.878661088
OKG	jx3210	0.986478181	0.848557692	0.770491803	0.838574423
OKG	jx3211	0.989916963	0.855907781	0.85915493	0.85645933
OKG	jx3212	0.979767014	0.87254902	0.876923077	0.873150106
OKG	jx3215	0.989765202	0.8828125	0.847457627	0.878103837
OKG	jx3216	0.983940704	0.877403846	0.898550725	0.880412371
OKG	jx3218	0.983213429	0.824797844	0.876923077	0.832568807
OKG	jx3222	0.989401496	0.85202864	0.87654321	0.856
OKG	jx3224	0.98781231	0.866666667	0.862068966	0.866090713
OKG	jx3226	0.987171655	0.83887468	0.815789474	0.835117773
OKG	jx3230	0.992063492	0.84	0.833333333	0.839055794
OKG	jx3235	0.98556825	0.887434555	0.796610169	0.875283447
OKG	jx3239	0.986698912	0.863874346	0.838235294	0.86
OKG	jx3240	0.984146341	0.86746988	0.795918367	0.859913793
OKG	jx3242	0.989208633	0.876373626	0.847222222	0.871559633
OKG	jx3244	0.989808153	0.872340426	0.866666667	0.871559633
OKG	jx3245	0.979841173	0.815461347	0.818181818	0.815845824
OKG	jx3246	0.988109394	0.818435754	0.890625	0.829383886
OKG	jx3248	0.982686567	0.831024931	0.779411765	0.822843823
OKG	jx3249	0.988386308	0.863291139	0.835616438	0.858974359
OKG	jx3251	0.986052153	0.844783715	0.887096774	0.850549451
OKG	jx3252	0.990424895	0.82967033	0.782608696	0.822170901
OKG	jx3258	0.989143546	0.848901099	0.817073171	0.843049327
OKG	jx3259	0.990487515	0.851851852	0.85915493	0.853080569
OKG	jx3260	0.989176188	0.868632708	0.794117647	0.857142857
OKG	jx3262	0.982402913	0.824324324	0.895348837	0.837719298
OKG	jx3263	0.988116459	0.861878453	0.779661017	0.850356295
OKG	jx3264	0.984903382	0.857881137	0.770491803	0.845982143
OKG	jx3266	0.987012987	0.85952381	0.820895522	0.854209446
OKG	jx3267	0.984588026	0.894586895	0.772727273	0.87529976
OKG	jx3269	0.989795918	0.827586207	0.737704918	0.815068493
OKG	jx3270	0.987303507	0.87012987	0.846153846	0.866666667
OKG	jx3274	0.99017199	0.819951338	0.892307692	0.829831933
OKG	jx3276	0.987179487	0.822384428	0.781818182	0.817596567
OKG	jx3277	0.988442822	0.848101266	0.830769231	0.845652174
OKG	jx3279	0.991087344	0.845930233	0.87012987	0.850356295
OKG	jx3280	0.984866828	0.882205514	0.811320755	0.873893805
OKG	jx3281	0.989684466	0.871604938	0.882352941	0.872807018
OKG	jx3282	0.987341772	0.836956522	0.909090909	0.849438202
OKG	jx3283	0.98956415	0.836982968	0.8125	0.833684211
OKG	jx3284	0.988463874	0.888324873	0.857142857	0.884026258
OKG	jx3288	0.98662614	0.862796834	0.8125	0.854030501
OKG	jx3300	0.985046729	0.878440367	0.936507937	0.885771543
OKG	jx3303	0.987334138	0.857512953	0.9	0.8632287
OKG	jx3305	0.988519637	0.862162162	0.810126582	0.853006682
OKG	jx3308	0.990886999	0.832917706	0.912280702	0.84279476
OKG	jx3309	0.985020971	0.852791878	0.829268293	0.850574713
OKG	jx3310	0.987132353	0.847665848	0.876923077	0.851694915
OKG	jx3312	0.988442822	0.886138614	0.803571429	0.876086957
OKG	jx3314	0.987084871	0.83535109	0.861538462	0.838912134
OKG	jx3318	0.985065711	0.844875346	0.753623188	0.830232558
OKG	jx3319	0.987492555	0.871148459	0.941176471	0.882352941
OKG	jx3323	0.982593037	0.844086022	0.772727273	0.833333333
OKG	jx3327	0.988421694	0.862842893	0.790322581	0.853131749
OKG	jx3328	0.985533454	0.8671875	0.836065574	0.862921348
OKG	jx3329	0.986026731	0.865336658	0.824561404	0.860262009
OKG	jx3330	0.987318841	0.847411444	0.790123457	0.837053571
OKG	jx3332	0.990820073	0.871046229	0.762711864	0.857446809
OKG	jx3333	0.986461538	0.879310345	0.904109589	0.88308977
OKG	jx3335	0.988595438	0.873056995	0.807692308	0.865296804
OKG	jx3338	0.984308992	0.841823056	0.864864865	0.845637584
OKG	jx3340	0.985559567	0.858638743	0.733333333	0.841628959
OKG	jx3341	0.983556638	0.872727273	0.792207792	0.859307359
OKG	jx3343	0.985863553	0.870558376	0.855421687	0.867924528
OKG	jx3344	0.989336493	0.877906977	0.902777778	0.882211538
OKG	jx3347	0.989499691	0.830143541	0.835820896	0.830927835
OKG	jx3352	0.990419162	0.869318182	0.841463415	0.8640553
OKG	jx3353	0.984939759	0.873417722	0.87755102	0.873873874
OKG	jx3357	0.98664238	0.844559585	0.873239437	0.849015317
OKG	jx3358	0.986658581	0.863049096	0.838235294	0.859340659
OKG	jx3361	0.992121212	0.88772846	0.873239437	0.885462555
OKG	jx3366	0.988533494	0.877984085	0.871428571	0.876957494
OKG	jx3367	0.986511343	0.84962406	0.797297297	0.841437632
OKG	jx3375	0.991384615	0.865	0.860759494	0.864300626
OKG	jx3382	0.989247312	0.866855524	0.883116883	0.869767442
OKG	jx3387	0.99003736	0.847980998	0.805194805	0.841365462
OKG	jx3390	0.986842105	0.849726776	0.863636364	0.851851852
OKG	jx3392	0.985374771	0.866492147	0.901234568	0.872570194
OKG	jx3396	0.980144404	0.864864865	0.888888889	0.868778281
OKG	jx3399	0.982747998	0.883495146	0.782608696	0.869022869
OKG	jx3402	0.987249545	0.865139949	0.890625	0.868708972
OKG	jx3403	0.979927007	0.829949239	0.863636364	0.834782609
OKG	jx3404	0.988679245	0.904545455	0.851351351	0.89688716
OKG	jx3407	0.985267035	0.878345499	0.90625	0.882105263
OKG	jx3408	0.983253589	0.849726776	0.848484848	0.849537037
OKG	jx3409	0.984802432	0.853164557	0.875	0.85620915
OKG	jx3412	0.983112183	0.884097035	0.826666667	0.874439462
OKG	jx3413	0.98501199	0.852631579	0.892857143	0.857798165
OKG	jx3415	0.986077482	0.87434555	0.828571429	0.867256637
OKG	jx3416	0.985410334	0.87403599	0.871428571	0.873638344
OKG	jx3417	0.986119493	0.850129199	0.833333333	0.84787472
OKG	jx3418	0.987045034	0.85472155	0.885714286	0.859213251
OKG	jx3420	0.989728097	0.828644501	0.793103448	0.824053452
OKG	jx3421	0.987900786	0.857142857	0.75	0.838137472
OKG	jx3423	0.990202082	0.841191067	0.808823529	0.836518047
OKG	jx3425	0.989690722	0.903703704	0.86	0.898901099
OKG	jx3426	0.988023952	0.857526882	0.887096774	0.861751152
OKG	jx3431	0.98977136	0.867875648	0.910714286	0.873303167
OKG	jx3433	0.989570552	0.864864865	0.895522388	0.869198312
OKG	jx3436	0.989143546	0.877717391	0.858974359	0.874439462
OKG	jx3441	0.989104116	0.843589744	0.806451613	0.838495575
OKG	jx3444	0.985383678	0.857519789	0.795180723	0.846320346
OKG	jx3446	0.983071342	0.839895013	0.811594203	0.835555556
OKG	jx3447	0.985837438	0.882205514	0.851851852	0.877083333
OKG	jx3448	0.983695652	0.870801034	0.836065574	0.866071429
OKG	jx3452	0.983451537	0.851648352	0.916666667	0.859223301
OKG	jx3453	0.987021014	0.835748792	0.861111111	0.839506173
OKG	jx3456	0.988477865	0.879396985	0.842105263	0.874725275
OKG	jx3457	0.984615385	0.869674185	0.875	0.870563674
OKG	jx3462	0.985542169	0.863157895	0.859375	0.862612613
OKG	jx3464	0.984962406	0.854503464	0.826666667	0.850393701
OKG	jx3465	0.98783455	0.876606684	0.830985915	0.869565217
OKG	jx3466	0.982999393	0.833333333	0.803278689	0.829321663
OKG	jx3468	0.986731001	0.86631016	0.875	0.867713004
OKG	jx3470	0.984957882	0.878947368	0.85483871	0.875565611
OKG	jx3475	0.986144578	0.851010101	0.791666667	0.844594595
OKG	jx3477	0.98594132	0.853233831	0.848484848	0.852564103
OKG	jx3479	0.988023952	0.861035422	0.805970149	0.852534562
OKG	jx3484	0.978915663	0.840909091	0.916666667	0.849099099
OKG	jx3488	0.986486486	0.880382775	0.862068966	0.878151261
OKG	jx3490	0.989156627	0.879895561	0.770491803	0.864864865
OKG	jx3491	0.990931076	0.845177665	0.892857143	0.851111111
OKG	jx3492	0.980558931	0.866336634	0.851851852	0.864628821
OKG	jx3494	0.988970588	0.85472155	0.847457627	0.853813559
OKG	jx3498	0.983783784	0.878378378	0.869565217	0.876993166
OKG	jx3499	0.990820073	0.879310345	0.796875	0.868085106
OKG	jx3501	0.989189189	0.879356568	0.893939394	0.881548975
OKG	jx3502	0.991363356	0.883610451	0.790322581	0.871635611
OKG	jx3503	0.990820073	0.870813397	0.865384615	0.870212766
OKG	jx3504	0.983675937	0.891534392	0.805555556	0.877777778
OKG	jx3506	0.98989899	0.860058309	0.820512821	0.852731591
OKG	jx3507	0.984251969	0.883116883	0.897058824	0.885209713
OKG	jx3508	0.987295826	0.879487179	0.721311475	0.858093126
OKG	jx3511	0.987410072	0.837333333	0.852459016	0.839449541
OKG	jx3514	0.986461538	0.858513189	0.870967742	0.860125261
OKG	jx3519	0.983546618	0.854271357	0.815384615	0.848812095
OKG	jx3520	0.988116459	0.885869565	0.754716981	0.86935867
OKG	jx3523	0.986935867	0.832278481	0.894230769	0.847619048
OKG	jx3524	0.986419753	0.873479319	0.821917808	0.865702479
OKG	jx3525	0.986658581	0.874680307	0.828125	0.868131868
OKG	jx3527	0.987775061	0.862944162	0.851351351	0.861111111
OKG	jx3528	0.985472155	0.846153846	0.84	0.845132743
OKG	jx3530	0.984783932	0.856770833	0.896103896	0.863340564
OKG	jx3531	0.986818454	0.840540541	0.830769231	0.83908046
OKG	jx3532	0.983596598	0.841968912	0.861111111	0.844978166
OKG	jx3534	0.982434888	0.873015873	0.853333333	0.869757174
OKG	jx3535	0.983273596	0.876344086	0.862068966	0.874418605
OKG	jx3536	0.982445521	0.84556962	0.859649123	0.847345133
OKG	jx3537	0.99026764	0.878306878	0.87804878	0.87826087
OKG	jx3539	0.986503067	0.867647059	0.878787879	0.869198312
OKG	jx3540	0.985949908	0.850241546	0.849056604	0.850107066
OKG	jx3541	0.992766727	0.837333333	0.8	0.831460674
OKG	jx3542	0.98783455	0.864102564	0.857142857	0.863043478
OKG	jx3543	0.987084871	0.854761905	0.827586207	0.851464435
OKG	jx3544	0.990407674	0.844086022	0.765625	0.832568807
OKG	jx3547	0.991930478	0.883610451	0.819444444	0.874239351
OKG	jx3548	0.986503067	0.867321867	0.865671642	0.867088608
OKG	jx3549	0.990178023	0.83535109	0.806451613	0.831578947
OKG	jx3550	0.990436342	0.882191781	0.787878788	0.86774942
OKG	jx3551	0.987937274	0.865633075	0.86440678	0.865470852
OKG	jx3553	0.990903578	0.849872774	0.838709677	0.848351648
OKG	jx3554	0.982477341	0.902564103	0.93220339	0.906458797
OKG	jx3556	0.98597561	0.84729064	0.810344828	0.842672414
OKG	jx3557	0.986674743	0.812658228	0.879310345	0.821192053
OKG	jx3558	0.987752603	0.819121447	0.880952381	0.83014862
OKG	jx3561	0.987379808	0.832460733	0.775862069	0.825
OKG	jx3562	0.989728097	0.848167539	0.955223881	0.864142539
OKG	jx3565	0.989690722	0.873096447	0.819672131	0.865934066
OKG	jx3566	0.984765387	0.863523573	0.8	0.855291577
OKG	jx3567	0.985419198	0.865	0.879310345	0.866812227
OKG	jx3568	0.986026731	0.836683417	0.816666667	0.834061135
OKG	jx3626	0.986896962	0.876675603	0.807692308	0.868235294
OKG	jx3627	0.984903382	0.868983957	0.851351351	0.866071429
OKG	jx3633	0.983009709	0.869791667	0.805555556	0.859649123
OKG	jx3636	0.989838613	0.848739496	0.851351351	0.849187935
OKG	jx3643	0.984984985	0.842245989	0.892307692	0.849658314
OKG	jx3650	0.989156627	0.849462366	0.833333333	0.846846847
OKG	jx3662	0.98981426	0.87394958	0.923076923	0.882758621
OKG	jx3666	0.987234043	0.843342037	0.828947368	0.840958606
OKG	jx3686	0.984857662	0.87012987	0.911764706	0.876379691
OKG	jx3693	0.985480944	0.841269841	0.849315068	0.842572062
OKG	jx3695	0.986453202	0.852657005	0.878787879	0.85625
OKG	jx3701	0.984690753	0.884892086	0.925925926	0.889596603
OKG	jx3704	0.984921592	0.870712401	0.865671642	0.869955157
OKG	jx3708	0.986519608	0.886524823	0.87755102	0.88559322
OKG	jx3710	0.985285101	0.832116788	0.693548387	0.813953488
OKG	jx3727	0.99023199	0.868486352	0.936507937	0.877682403
OKG	jx3729	0.984204131	0.855721393	0.839285714	0.85371179
OKG	jx3731	0.983384615	0.86	0.82278481	0.853862213
OKG	jx3735	0.984520124	0.842105263	0.873239437	0.846625767
OKG	jx3738	0.988257108	0.829383886	0.734375	0.816872428
OKG	jx3740	0.9880024	0.852242744	0.844827586	0.851258581
OKG	jx3741	0.988414634	0.862980769	0.875	0.864224138
OKG	jx3742	0.982543641	0.847775176	0.904109589	0.856
OKG	jx3747	0.990909091	0.855	0.944444444	0.865638767
OKG	jx3749	0.987900786	0.884318766	0.790322581	0.871396896
OKG	jx3751	0.992651562	0.902743142	0.857142857	0.89596603
OKG	jx3754	0.986650485	0.89258312	0.876923077	0.890350877
OKG	jx3755	0.987789988	0.851851852	0.885245902	0.856223176
OKG	jx3757	0.991691395	0.871060172	0.828571429	0.863961814
OKG	jx3758	0.983122363	0.834224599	0.802816901	0.829213483
OKG	jx3764	0.988400488	0.868159204	0.8125	0.860515021
OKG	jx3766	0.98852657	0.861538462	0.810344828	0.854910714
OKG	jx3769	0.981949458	0.82972973	0.875	0.837104072
OKG	jx3778	0.988783943	0.88150289	0.78125	0.865853659
OKG	jx3781	0.991320521	0.865116279	0.868852459	0.865580448
OKG	jx3783	0.98463357	0.825714286	0.903225806	0.837378641
OKG	jx3787	0.989844683	0.875	0.914285714	0.881395349
OKG	jx3800	0.980852378	0.851764706	0.866666667	0.853608247
OKG	jx3816	0.990936556	0.8671875	0.923076923	0.875278396
OKG	jx3818	0.985365854	0.869109948	0.914634146	0.877155172
OKG	jx3820	0.985480944	0.879699248	0.75	0.864745011
OKG	jx3823	0.987871437	0.875324675	0.842857143	0.87032967
OKG	jx3827	0.985312118	0.842364532	0.75	0.829787234
OKG	jx3830	0.985559567	0.827027027	0.888888889	0.837104072
OKG	jx3833	0.984404242	0.859090909	0.803278689	0.852295409
OKG	jx3839	0.987318841	0.864935065	0.761904762	0.850446429
OKG	jx3841	0.991925466	0.836492891	0.777777778	0.827935223
OKG	jx3844	0.984440455	0.836411609	0.907407407	0.845265589
OKG	jx3848	0.981796117	0.853164557	0.819672131	0.848684211
OKG	jx3849	0.985374771	0.869230769	0.890410959	0.872570194
OKG	jx3861	0.985498489	0.869565217	0.827586207	0.864142539
